,0
154636,1.0
154637,1.0
154638,1.0
154639,1.0
154640,8.0
154641,8.0
154642,8.0
154643,8.0
154644,0.0
154645,0.0
154646,0.0
154647,0.0
154648,0.0
154649,0.0
154650,0.0
154651,0.0
154652,4.0
154653,4.0
154654,4.0
154655,4.0
154656,4.0
154657,4.0
154658,4.0
154659,4.0
154660,7.0
154661,7.0
154662,7.0
154663,7.0
154664,9.0
154665,9.0
154666,9.0
154667,9.0
154668,6.0
154669,6.0
154670,6.0
154671,6.0
154672,5.0
154673,5.0
154674,5.0
154675,5.0
154676,8.0
154677,8.0
154678,8.0
154679,8.0
154680,0.0
154681,0.0
154682,0.0
154683,0.0
154684,1.0
154685,1.0
154686,1.0
154687,1.0
154688,2.0
154689,2.0
154690,2.0
154691,2.0
154692,1.0
154693,1.0
154694,1.0
154695,1.0
154696,7.0
154697,7.0
154698,7.0
154699,7.0
154700,6.0
154701,6.0
154702,6.0
154703,6.0
154704,6.0
154705,6.0
154706,6.0
154707,6.0
154708,5.0
154709,5.0
154710,5.0
154711,5.0
154712,5.0
154713,5.0
154714,5.0
154715,5.0
154716,2.0
154717,2.0
154718,2.0
154719,2.0
154720,7.0
154721,7.0
154722,7.0
154723,7.0
154724,4.0
154725,4.0
154726,4.0
154727,4.0
154728,9.0
154729,9.0
154730,9.0
154731,9.0
154732,6.0
154733,6.0
154734,6.0
154735,6.0
154736,9.0
154737,9.0
154738,9.0
154739,9.0
154740,9.0
154741,9.0
154742,9.0
154743,9.0
154744,9.0
154745,9.0
154746,9.0
154747,9.0
154748,9.0
154749,9.0
154750,9.0
154751,9.0
154752,2.0
154753,2.0
154754,2.0
154755,2.0
154756,7.0
154757,7.0
154758,7.0
154759,7.0
154760,5.0
154761,5.0
154762,5.0
154763,5.0
154764,9.0
154765,9.0
154766,9.0
154767,9.0
154768,1.0
154769,1.0
154770,1.0
154771,1.0
154772,1.0
154773,1.0
154774,1.0
154775,1.0
154776,8.0
154777,8.0
154778,8.0
154779,8.0
154780,7.0
154781,7.0
154782,7.0
154783,7.0
154784,7.0
154785,7.0
154786,7.0
154787,7.0
154788,7.0
154789,7.0
154790,7.0
154791,7.0
154792,2.0
154793,2.0
154794,2.0
154795,2.0
154796,4.0
154797,4.0
154798,4.0
154799,4.0
154800,8.0
154801,8.0
154802,8.0
154803,8.0
154804,0.0
154805,0.0
154806,0.0
154807,0.0
154808,2.0
154809,2.0
154810,2.0
154811,2.0
154812,9.0
154813,9.0
154814,9.0
154815,9.0
154816,2.0
154817,2.0
154818,2.0
154819,2.0
154820,7.0
154821,7.0
154822,7.0
154823,7.0
154824,1.0
154825,1.0
154826,1.0
154827,1.0
154828,1.0
154829,1.0
154830,1.0
154831,1.0
154832,0.0
154833,0.0
154834,0.0
154835,0.0
154836,3.0
154837,3.0
154838,3.0
154839,3.0
154840,3.0
154841,3.0
154842,3.0
154843,3.0
154844,7.0
154845,7.0
154846,7.0
154847,7.0
154848,0.0
154849,0.0
154850,0.0
154851,0.0
154852,0.0
154853,0.0
154854,0.0
154855,0.0
154856,7.0
154857,7.0
154858,7.0
154859,7.0
154860,8.0
154861,8.0
154862,8.0
154863,8.0
154864,5.0
154865,5.0
154866,5.0
154867,5.0
154868,3.0
154869,3.0
154870,3.0
154871,3.0
154872,2.0
154873,2.0
154874,2.0
154875,2.0
154876,7.0
154877,7.0
154878,7.0
154879,7.0
154880,2.0
154881,2.0
154882,2.0
154883,2.0
154884,1.0
154885,1.0
154886,1.0
154887,1.0
154888,3.0
154889,3.0
154890,3.0
154891,3.0
154892,0.0
154893,0.0
154894,0.0
154895,0.0
154896,0.0
154897,0.0
154898,0.0
154899,0.0
154900,7.0
154901,7.0
154902,7.0
154903,7.0
154904,0.0
154905,0.0
154906,0.0
154907,0.0
154908,9.0
154909,9.0
154910,9.0
154911,9.0
154912,9.0
154913,9.0
154914,9.0
154915,9.0
154916,7.0
154917,7.0
154918,7.0
154919,7.0
154920,2.0
154921,2.0
154922,2.0
154923,2.0
154924,9.0
154925,9.0
154926,9.0
154927,9.0
154928,4.0
154929,4.0
154930,4.0
154931,4.0
154932,0.0
154933,0.0
154934,0.0
154935,0.0
154936,6.0
154937,6.0
154938,6.0
154939,6.0
154940,7.0
154941,7.0
154942,7.0
154943,7.0
154944,2.0
154945,2.0
154946,2.0
154947,2.0
154948,8.0
154949,8.0
154950,8.0
154951,8.0
154952,9.0
154953,9.0
154954,9.0
154955,9.0
154956,6.0
154957,6.0
154958,6.0
154959,6.0
154960,9.0
154961,9.0
154962,9.0
154963,9.0
154964,7.0
154965,7.0
154966,7.0
154967,7.0
154968,9.0
154969,9.0
154970,9.0
154971,9.0
154972,4.0
154973,4.0
154974,4.0
154975,4.0
154976,5.0
154977,5.0
154978,5.0
154979,5.0
154980,3.0
154981,3.0
154982,3.0
154983,3.0
154984,4.0
154985,4.0
154986,4.0
154987,4.0
154988,2.0
154989,2.0
154990,2.0
154991,2.0
154992,4.0
154993,4.0
154994,4.0
154995,4.0
154996,6.0
154997,6.0
154998,6.0
154999,6.0
155000,0.0
155001,0.0
155002,0.0
155003,0.0
155004,8.0
155005,8.0
155006,8.0
155007,8.0
155008,5.0
155009,5.0
155010,5.0
155011,5.0
155012,7.0
155013,7.0
155014,7.0
155015,7.0
155016,4.0
155017,4.0
155018,4.0
155019,4.0
155020,5.0
155021,5.0
155022,5.0
155023,5.0
155024,1.0
155025,1.0
155026,1.0
155027,1.0
155028,3.0
155029,3.0
155030,3.0
155031,3.0
155032,5.0
155033,5.0
155034,5.0
155035,5.0
155036,1.0
155037,1.0
155038,1.0
155039,1.0
155040,0.0
155041,0.0
155042,0.0
155043,0.0
155044,0.0
155045,0.0
155046,0.0
155047,0.0
155048,4.0
155049,4.0
155050,4.0
155051,4.0
155052,7.0
155053,7.0
155054,7.0
155055,7.0
155056,7.0
155057,7.0
155058,7.0
155059,7.0
155060,1.0
155061,1.0
155062,1.0
155063,1.0
155064,5.0
155065,5.0
155066,5.0
155067,5.0
155068,0.0
155069,0.0
155070,0.0
155071,0.0
155072,8.0
155073,8.0
155074,8.0
155075,8.0
155076,8.0
155077,8.0
155078,8.0
155079,8.0
155080,9.0
155081,9.0
155082,9.0
155083,9.0
155084,5.0
155085,5.0
155086,5.0
155087,5.0
155088,1.0
155089,1.0
155090,1.0
155091,1.0
155092,1.0
155093,1.0
155094,1.0
155095,1.0
155096,2.0
155097,2.0
155098,2.0
155099,2.0
155100,3.0
155101,3.0
155102,3.0
155103,3.0
155104,7.0
155105,7.0
155106,7.0
155107,7.0
155108,3.0
155109,3.0
155110,3.0
155111,3.0
155112,5.0
155113,5.0
155114,5.0
155115,5.0
155116,6.0
155117,6.0
155118,6.0
155119,6.0
155120,3.0
155121,3.0
155122,3.0
155123,3.0
155124,5.0
155125,5.0
155126,5.0
155127,5.0
155128,3.0
155129,3.0
155130,3.0
155131,3.0
155132,7.0
155133,7.0
155134,7.0
155135,7.0
155136,9.0
155137,9.0
155138,9.0
155139,9.0
155140,3.0
155141,3.0
155142,3.0
155143,3.0
155144,0.0
155145,0.0
155146,0.0
155147,0.0
155148,5.0
155149,5.0
155150,5.0
155151,5.0
155152,6.0
155153,6.0
155154,6.0
155155,6.0
155156,3.0
155157,3.0
155158,3.0
155159,3.0
155160,4.0
155161,4.0
155162,4.0
155163,4.0
155164,5.0
155165,5.0
155166,5.0
155167,5.0
155168,4.0
155169,4.0
155170,4.0
155171,4.0
155172,7.0
155173,7.0
155174,7.0
155175,7.0
155176,4.0
155177,4.0
155178,4.0
155179,4.0
155180,6.0
155181,6.0
155182,6.0
155183,6.0
155184,0.0
155185,0.0
155186,0.0
155187,0.0
155188,6.0
155189,6.0
155190,6.0
155191,6.0
155192,7.0
155193,7.0
155194,7.0
155195,7.0
155196,1.0
155197,1.0
155198,1.0
155199,1.0
155200,8.0
155201,8.0
155202,8.0
155203,8.0
155204,9.0
155205,9.0
155206,9.0
155207,9.0
155208,4.0
155209,4.0
155210,4.0
155211,4.0
155212,2.0
155213,2.0
155214,2.0
155215,2.0
155216,3.0
155217,3.0
155218,3.0
155219,3.0
155220,5.0
155221,5.0
155222,5.0
155223,5.0
155224,7.0
155225,7.0
155226,7.0
155227,7.0
155228,8.0
155229,8.0
155230,8.0
155231,8.0
155232,2.0
155233,2.0
155234,2.0
155235,2.0
155236,3.0
155237,3.0
155238,3.0
155239,3.0
155240,4.0
155241,4.0
155242,4.0
155243,4.0
155244,3.0
155245,3.0
155246,3.0
155247,3.0
155248,7.0
155249,7.0
155250,7.0
155251,7.0
155252,3.0
155253,3.0
155254,3.0
155255,3.0
155256,9.0
155257,9.0
155258,9.0
155259,9.0
155260,1.0
155261,1.0
155262,1.0
155263,1.0
155264,1.0
155265,1.0
155266,1.0
155267,1.0
155268,2.0
155269,2.0
155270,2.0
155271,2.0
155272,2.0
155273,2.0
155274,2.0
155275,2.0
155276,0.0
155277,0.0
155278,0.0
155279,0.0
155280,3.0
155281,3.0
155282,3.0
155283,3.0
155284,4.0
155285,4.0
155286,4.0
155287,4.0
155288,4.0
155289,4.0
155290,4.0
155291,4.0
155292,1.0
155293,1.0
155294,1.0
155295,1.0
155296,1.0
155297,1.0
155298,1.0
155299,1.0
155300,7.0
155301,7.0
155302,7.0
155303,7.0
155304,8.0
155305,8.0
155306,8.0
155307,8.0
155308,2.0
155309,2.0
155310,2.0
155311,2.0
155312,7.0
155313,7.0
155314,7.0
155315,7.0
155316,6.0
155317,6.0
155318,6.0
155319,6.0
155320,5.0
155321,5.0
155322,5.0
155323,5.0
155324,0.0
155325,0.0
155326,0.0
155327,0.0
155328,8.0
155329,8.0
155330,8.0
155331,8.0
155332,9.0
155333,9.0
155334,9.0
155335,9.0
155336,5.0
155337,5.0
155338,5.0
155339,5.0
155340,8.0
155341,8.0
155342,8.0
155343,8.0
155344,9.0
155345,9.0
155346,9.0
155347,9.0
155348,9.0
155349,9.0
155350,9.0
155351,9.0
155352,1.0
155353,1.0
155354,1.0
155355,1.0
155356,3.0
155357,3.0
155358,3.0
155359,3.0
155360,1.0
155361,1.0
155362,1.0
155363,1.0
155364,8.0
155365,8.0
155366,8.0
155367,8.0
155368,7.0
155369,7.0
155370,7.0
155371,7.0
155372,2.0
155373,2.0
155374,2.0
155375,2.0
155376,1.0
155377,1.0
155378,1.0
155379,1.0
155380,9.0
155381,9.0
155382,9.0
155383,9.0
155384,6.0
155385,6.0
155386,6.0
155387,6.0
155388,7.0
155389,7.0
155390,7.0
155391,7.0
155392,7.0
155393,7.0
155394,7.0
155395,7.0
155396,2.0
155397,2.0
155398,2.0
155399,2.0
155400,7.0
155401,7.0
155402,7.0
155403,7.0
155404,8.0
155405,8.0
155406,8.0
155407,8.0
155408,0.0
155409,0.0
155410,0.0
155411,0.0
155412,7.0
155413,7.0
155414,7.0
155415,7.0
155416,4.0
155417,4.0
155418,4.0
155419,4.0
155420,6.0
155421,6.0
155422,6.0
155423,6.0
155424,9.0
155425,9.0
155426,9.0
155427,9.0
155428,1.0
155429,1.0
155430,1.0
155431,1.0
155432,4.0
155433,4.0
155434,4.0
155435,4.0
155436,8.0
155437,8.0
155438,8.0
155439,8.0
155440,9.0
155441,9.0
155442,9.0
155443,9.0
155444,0.0
155445,0.0
155446,0.0
155447,0.0
155448,0.0
155449,0.0
155450,0.0
155451,0.0
155452,2.0
155453,2.0
155454,2.0
155455,2.0
155456,6.0
155457,6.0
155458,6.0
155459,6.0
155460,8.0
155461,8.0
155462,8.0
155463,8.0
155464,7.0
155465,7.0
155466,7.0
155467,7.0
155468,5.0
155469,5.0
155470,5.0
155471,5.0
155472,1.0
155473,1.0
155474,1.0
155475,1.0
155476,6.0
155477,6.0
155478,6.0
155479,6.0
155480,1.0
155481,1.0
155482,1.0
155483,1.0
155484,1.0
155485,1.0
155486,1.0
155487,1.0
155488,9.0
155489,9.0
155490,9.0
155491,9.0
155492,0.0
155493,0.0
155494,0.0
155495,0.0
155496,3.0
155497,3.0
155498,3.0
155499,3.0
155500,7.0
155501,7.0
155502,7.0
155503,7.0
155504,6.0
155505,6.0
155506,6.0
155507,6.0
155508,9.0
155509,9.0
155510,9.0
155511,9.0
155512,3.0
155513,3.0
155514,3.0
155515,3.0
155516,8.0
155517,8.0
155518,8.0
155519,8.0
155520,1.0
155521,1.0
155522,1.0
155523,1.0
155524,6.0
155525,6.0
155526,6.0
155527,6.0
155528,4.0
155529,4.0
155530,4.0
155531,4.0
155532,4.0
155533,4.0
155534,4.0
155535,4.0
155536,2.0
155537,2.0
155538,2.0
155539,2.0
155540,4.0
155541,4.0
155542,4.0
155543,4.0
155544,6.0
155545,6.0
155546,6.0
155547,6.0
155548,7.0
155549,7.0
155550,7.0
155551,7.0
155552,2.0
155553,2.0
155554,2.0
155555,2.0
155556,0.0
155557,0.0
155558,0.0
155559,0.0
155560,1.0
155561,1.0
155562,1.0
155563,1.0
155564,1.0
155565,1.0
155566,1.0
155567,1.0
155568,2.0
155569,2.0
155570,2.0
155571,2.0
155572,8.0
155573,8.0
155574,8.0
155575,8.0
155576,1.0
155577,1.0
155578,1.0
155579,1.0
155580,6.0
155581,6.0
155582,6.0
155583,6.0
155584,8.0
155585,8.0
155586,8.0
155587,8.0
155588,4.0
155589,4.0
155590,4.0
155591,4.0
155592,1.0
155593,1.0
155594,1.0
155595,1.0
155596,0.0
155597,0.0
155598,0.0
155599,0.0
155600,1.0
155601,1.0
155602,1.0
155603,1.0
155604,9.0
155605,9.0
155606,9.0
155607,9.0
155608,1.0
155609,1.0
155610,1.0
155611,1.0
155612,6.0
155613,6.0
155614,6.0
155615,6.0
155616,2.0
155617,2.0
155618,2.0
155619,2.0
155620,2.0
155621,2.0
155622,2.0
155623,2.0
155624,3.0
155625,3.0
155626,3.0
155627,3.0
155628,4.0
155629,4.0
155630,4.0
155631,4.0
155632,2.0
155633,2.0
155634,2.0
155635,2.0
155636,7.0
155637,7.0
155638,7.0
155639,7.0
155640,0.0
155641,0.0
155642,0.0
155643,0.0
155644,1.0
155645,1.0
155646,1.0
155647,1.0
155648,8.0
155649,8.0
155650,8.0
155651,8.0
155652,2.0
155653,2.0
155654,2.0
155655,2.0
155656,9.0
155657,9.0
155658,9.0
155659,9.0
155660,8.0
155661,8.0
155662,8.0
155663,8.0
155664,9.0
155665,9.0
155666,9.0
155667,9.0
155668,6.0
155669,6.0
155670,6.0
155671,6.0
155672,6.0
155673,6.0
155674,6.0
155675,6.0
155676,5.0
155677,5.0
155678,5.0
155679,5.0
155680,1.0
155681,1.0
155682,1.0
155683,1.0
155684,2.0
155685,2.0
155686,2.0
155687,2.0
155688,7.0
155689,7.0
155690,7.0
155691,7.0
155692,0.0
155693,0.0
155694,0.0
155695,0.0
155696,5.0
155697,5.0
155698,5.0
155699,5.0
155700,5.0
155701,5.0
155702,5.0
155703,5.0
155704,1.0
155705,1.0
155706,1.0
155707,1.0
155708,2.0
155709,2.0
155710,2.0
155711,2.0
155712,1.0
155713,1.0
155714,1.0
155715,1.0
155716,4.0
155717,4.0
155718,4.0
155719,4.0
155720,4.0
155721,4.0
155722,4.0
155723,4.0
155724,1.0
155725,1.0
155726,1.0
155727,1.0
155728,2.0
155729,2.0
155730,2.0
155731,2.0
155732,4.0
155733,4.0
155734,4.0
155735,4.0
155736,2.0
155737,2.0
155738,2.0
155739,2.0
155740,9.0
155741,9.0
155742,9.0
155743,9.0
155744,5.0
155745,5.0
155746,5.0
155747,5.0
155748,5.0
155749,5.0
155750,5.0
155751,5.0
155752,9.0
155753,9.0
155754,9.0
155755,9.0
155756,7.0
155757,7.0
155758,7.0
155759,7.0
155760,5.0
155761,5.0
155762,5.0
155763,5.0
155764,4.0
155765,4.0
155766,4.0
155767,4.0
155768,9.0
155769,9.0
155770,9.0
155771,9.0
155772,6.0
155773,6.0
155774,6.0
155775,6.0
155776,5.0
155777,5.0
155778,5.0
155779,5.0
155780,9.0
155781,9.0
155782,9.0
155783,9.0
155784,3.0
155785,3.0
155786,3.0
155787,3.0
155788,3.0
155789,3.0
155790,3.0
155791,3.0
155792,9.0
155793,9.0
155794,9.0
155795,9.0
155796,3.0
155797,3.0
155798,3.0
155799,3.0
155800,6.0
155801,6.0
155802,6.0
155803,6.0
155804,2.0
155805,2.0
155806,2.0
155807,2.0
155808,3.0
155809,3.0
155810,3.0
155811,3.0
155812,3.0
155813,3.0
155814,3.0
155815,3.0
155816,1.0
155817,1.0
155818,1.0
155819,1.0
155820,9.0
155821,9.0
155822,9.0
155823,9.0
155824,5.0
155825,5.0
155826,5.0
155827,5.0
155828,2.0
155829,2.0
155830,2.0
155831,2.0
155832,2.0
155833,2.0
155834,2.0
155835,2.0
155836,4.0
155837,4.0
155838,4.0
155839,4.0
155840,4.0
155841,4.0
155842,4.0
155843,4.0
155844,3.0
155845,3.0
155846,3.0
155847,3.0
155848,8.0
155849,8.0
155850,8.0
155851,8.0
155852,6.0
155853,6.0
155854,6.0
155855,6.0
155856,9.0
155857,9.0
155858,9.0
155859,9.0
155860,6.0
155861,6.0
155862,6.0
155863,6.0
155864,4.0
155865,4.0
155866,4.0
155867,4.0
155868,7.0
155869,7.0
155870,7.0
155871,7.0
155872,3.0
155873,3.0
155874,3.0
155875,3.0
155876,1.0
155877,1.0
155878,1.0
155879,1.0
155880,6.0
155881,6.0
155882,6.0
155883,6.0
155884,1.0
155885,1.0
155886,1.0
155887,1.0
155888,2.0
155889,2.0
155890,2.0
155891,2.0
155892,0.0
155893,0.0
155894,0.0
155895,0.0
155896,1.0
155897,1.0
155898,1.0
155899,1.0
155900,9.0
155901,9.0
155902,9.0
155903,9.0
155904,1.0
155905,1.0
155906,1.0
155907,1.0
155908,8.0
155909,8.0
155910,8.0
155911,8.0
155912,2.0
155913,2.0
155914,2.0
155915,2.0
155916,5.0
155917,5.0
155918,5.0
155919,5.0
155920,5.0
155921,5.0
155922,5.0
155923,5.0
155924,9.0
155925,9.0
155926,9.0
155927,9.0
155928,7.0
155929,7.0
155930,7.0
155931,7.0
155932,3.0
155933,3.0
155934,3.0
155935,3.0
155936,3.0
155937,3.0
155938,3.0
155939,3.0
155940,0.0
155941,0.0
155942,0.0
155943,0.0
155944,6.0
155945,6.0
155946,6.0
155947,6.0
155948,4.0
155949,4.0
155950,4.0
155951,4.0
155952,5.0
155953,5.0
155954,5.0
155955,5.0
155956,6.0
155957,6.0
155958,6.0
155959,6.0
155960,7.0
155961,7.0
155962,7.0
155963,7.0
155964,2.0
155965,2.0
155966,2.0
155967,2.0
155968,7.0
155969,7.0
155970,7.0
155971,7.0
155972,3.0
155973,3.0
155974,3.0
155975,3.0
155976,1.0
155977,1.0
155978,1.0
155979,1.0
155980,7.0
155981,7.0
155982,7.0
155983,7.0
155984,5.0
155985,5.0
155986,5.0
155987,5.0
155988,5.0
155989,5.0
155990,5.0
155991,5.0
155992,0.0
155993,0.0
155994,0.0
155995,0.0
155996,2.0
155997,2.0
155998,2.0
155999,2.0
156000,1.0
156001,1.0
156002,1.0
156003,1.0
156004,6.0
156005,6.0
156006,6.0
156007,6.0
156008,8.0
156009,8.0
156010,8.0
156011,8.0
156012,1.0
156013,1.0
156014,1.0
156015,1.0
156016,3.0
156017,3.0
156018,3.0
156019,3.0
156020,5.0
156021,5.0
156022,5.0
156023,5.0
156024,2.0
156025,2.0
156026,2.0
156027,2.0
156028,5.0
156029,5.0
156030,5.0
156031,5.0
156032,1.0
156033,1.0
156034,1.0
156035,1.0
156036,7.0
156037,7.0
156038,7.0
156039,7.0
156040,9.0
156041,9.0
156042,9.0
156043,9.0
156044,1.0
156045,1.0
156046,1.0
156047,1.0
156048,9.0
156049,9.0
156050,9.0
156051,9.0
156052,6.0
156053,6.0
156054,6.0
156055,6.0
156056,2.0
156057,2.0
156058,2.0
156059,2.0
156060,7.0
156061,7.0
156062,7.0
156063,7.0
156064,4.0
156065,4.0
156066,4.0
156067,4.0
156068,7.0
156069,7.0
156070,7.0
156071,7.0
156072,6.0
156073,6.0
156074,6.0
156075,6.0
156076,1.0
156077,1.0
156078,1.0
156079,1.0
156080,3.0
156081,3.0
156082,3.0
156083,3.0
156084,5.0
156085,5.0
156086,5.0
156087,5.0
156088,5.0
156089,5.0
156090,5.0
156091,5.0
156092,3.0
156093,3.0
156094,3.0
156095,3.0
156096,8.0
156097,8.0
156098,8.0
156099,8.0
156100,3.0
156101,3.0
156102,3.0
156103,3.0
156104,9.0
156105,9.0
156106,9.0
156107,9.0
156108,5.0
156109,5.0
156110,5.0
156111,5.0
156112,4.0
156113,4.0
156114,4.0
156115,4.0
156116,1.0
156117,1.0
156118,1.0
156119,1.0
156120,0.0
156121,0.0
156122,0.0
156123,0.0
156124,9.0
156125,9.0
156126,9.0
156127,9.0
156128,6.0
156129,6.0
156130,6.0
156131,6.0
156132,7.0
156133,7.0
156134,7.0
156135,7.0
156136,0.0
156137,0.0
156138,0.0
156139,0.0
156140,5.0
156141,5.0
156142,5.0
156143,5.0
156144,9.0
156145,9.0
156146,9.0
156147,9.0
156148,1.0
156149,1.0
156150,1.0
156151,1.0
156152,1.0
156153,1.0
156154,1.0
156155,1.0
156156,1.0
156157,1.0
156158,1.0
156159,1.0
156160,1.0
156161,1.0
156162,1.0
156163,1.0
156164,0.0
156165,0.0
156166,0.0
156167,0.0
156168,7.0
156169,7.0
156170,7.0
156171,7.0
156172,7.0
156173,7.0
156174,7.0
156175,7.0
156176,1.0
156177,1.0
156178,1.0
156179,1.0
156180,0.0
156181,0.0
156182,0.0
156183,0.0
156184,1.0
156185,1.0
156186,1.0
156187,1.0
156188,9.0
156189,9.0
156190,9.0
156191,9.0
156192,0.0
156193,0.0
156194,0.0
156195,0.0
156196,7.0
156197,7.0
156198,7.0
156199,7.0
156200,9.0
156201,9.0
156202,9.0
156203,9.0
156204,4.0
156205,4.0
156206,4.0
156207,4.0
156208,3.0
156209,3.0
156210,3.0
156211,3.0
156212,8.0
156213,8.0
156214,8.0
156215,8.0
156216,9.0
156217,9.0
156218,9.0
156219,9.0
156220,9.0
156221,9.0
156222,9.0
156223,9.0
156224,4.0
156225,4.0
156226,4.0
156227,4.0
156228,6.0
156229,6.0
156230,6.0
156231,6.0
156232,3.0
156233,3.0
156234,3.0
156235,3.0
156236,5.0
156237,5.0
156238,5.0
156239,5.0
156240,1.0
156241,1.0
156242,1.0
156243,1.0
156244,0.0
156245,0.0
156246,0.0
156247,0.0
156248,0.0
156249,0.0
156250,0.0
156251,0.0
156252,6.0
156253,6.0
156254,6.0
156255,6.0
156256,9.0
156257,9.0
156258,9.0
156259,9.0
156260,6.0
156261,6.0
156262,6.0
156263,6.0
156264,7.0
156265,7.0
156266,7.0
156267,7.0
156268,7.0
156269,7.0
156270,7.0
156271,7.0
156272,3.0
156273,3.0
156274,3.0
156275,3.0
156276,0.0
156277,0.0
156278,0.0
156279,0.0
156280,8.0
156281,8.0
156282,8.0
156283,8.0
156284,8.0
156285,8.0
156286,8.0
156287,8.0
156288,4.0
156289,4.0
156290,4.0
156291,4.0
156292,7.0
156293,7.0
156294,7.0
156295,7.0
156296,8.0
156297,8.0
156298,8.0
156299,8.0
156300,3.0
156301,3.0
156302,3.0
156303,3.0
156304,9.0
156305,9.0
156306,9.0
156307,9.0
156308,5.0
156309,5.0
156310,5.0
156311,5.0
156312,9.0
156313,9.0
156314,9.0
156315,9.0
156316,0.0
156317,0.0
156318,0.0
156319,0.0
156320,5.0
156321,5.0
156322,5.0
156323,5.0
156324,9.0
156325,9.0
156326,9.0
156327,9.0
156328,5.0
156329,5.0
156330,5.0
156331,5.0
156332,9.0
156333,9.0
156334,9.0
156335,9.0
156336,7.0
156337,7.0
156338,7.0
156339,7.0
156340,5.0
156341,5.0
156342,5.0
156343,5.0
156344,9.0
156345,9.0
156346,9.0
156347,9.0
156348,7.0
156349,7.0
156350,7.0
156351,7.0
156352,6.0
156353,6.0
156354,6.0
156355,6.0
156356,2.0
156357,2.0
156358,2.0
156359,2.0
156360,2.0
156361,2.0
156362,2.0
156363,2.0
156364,7.0
156365,7.0
156366,7.0
156367,7.0
156368,1.0
156369,1.0
156370,1.0
156371,1.0
156372,8.0
156373,8.0
156374,8.0
156375,8.0
156376,3.0
156377,3.0
156378,3.0
156379,3.0
156380,0.0
156381,0.0
156382,0.0
156383,0.0
156384,9.0
156385,9.0
156386,9.0
156387,9.0
156388,9.0
156389,9.0
156390,9.0
156391,9.0
156392,5.0
156393,5.0
156394,5.0
156395,5.0
156396,8.0
156397,8.0
156398,8.0
156399,8.0
156400,6.0
156401,6.0
156402,6.0
156403,6.0
156404,1.0
156405,1.0
156406,1.0
156407,1.0
156408,2.0
156409,2.0
156410,2.0
156411,2.0
156412,9.0
156413,9.0
156414,9.0
156415,9.0
156416,1.0
156417,1.0
156418,1.0
156419,1.0
156420,7.0
156421,7.0
156422,7.0
156423,7.0
156424,0.0
156425,0.0
156426,0.0
156427,0.0
156428,1.0
156429,1.0
156430,1.0
156431,1.0
156432,7.0
156433,7.0
156434,7.0
156435,7.0
156436,2.0
156437,2.0
156438,2.0
156439,2.0
156440,0.0
156441,0.0
156442,0.0
156443,0.0
156444,9.0
156445,9.0
156446,9.0
156447,9.0
156448,2.0
156449,2.0
156450,2.0
156451,2.0
156452,7.0
156453,7.0
156454,7.0
156455,7.0
156456,2.0
156457,2.0
156458,2.0
156459,2.0
156460,9.0
156461,9.0
156462,9.0
156463,9.0
156464,1.0
156465,1.0
156466,1.0
156467,1.0
156468,8.0
156469,8.0
156470,8.0
156471,8.0
156472,1.0
156473,1.0
156474,1.0
156475,1.0
156476,9.0
156477,9.0
156478,9.0
156479,9.0
156480,0.0
156481,0.0
156482,0.0
156483,0.0
156484,3.0
156485,3.0
156486,3.0
156487,3.0
156488,6.0
156489,6.0
156490,6.0
156491,6.0
156492,1.0
156493,1.0
156494,1.0
156495,1.0
156496,6.0
156497,6.0
156498,6.0
156499,6.0
156500,1.0
156501,1.0
156502,1.0
156503,1.0
156504,3.0
156505,3.0
156506,3.0
156507,3.0
156508,3.0
156509,3.0
156510,3.0
156511,3.0
156512,5.0
156513,5.0
156514,5.0
156515,5.0
156516,4.0
156517,4.0
156518,4.0
156519,4.0
156520,2.0
156521,2.0
156522,2.0
156523,2.0
156524,9.0
156525,9.0
156526,9.0
156527,9.0
156528,4.0
156529,4.0
156530,4.0
156531,4.0
156532,4.0
156533,4.0
156534,4.0
156535,4.0
156536,4.0
156537,4.0
156538,4.0
156539,4.0
156540,3.0
156541,3.0
156542,3.0
156543,3.0
156544,5.0
156545,5.0
156546,5.0
156547,5.0
156548,1.0
156549,1.0
156550,1.0
156551,1.0
156552,0.0
156553,0.0
156554,0.0
156555,0.0
156556,3.0
156557,3.0
156558,3.0
156559,3.0
156560,5.0
156561,5.0
156562,5.0
156563,5.0
156564,5.0
156565,5.0
156566,5.0
156567,5.0
156568,0.0
156569,0.0
156570,0.0
156571,0.0
156572,3.0
156573,3.0
156574,3.0
156575,3.0
156576,1.0
156577,1.0
156578,1.0
156579,1.0
156580,5.0
156581,5.0
156582,5.0
156583,5.0
156584,1.0
156585,1.0
156586,1.0
156587,1.0
156588,7.0
156589,7.0
156590,7.0
156591,7.0
156592,8.0
156593,8.0
156594,8.0
156595,8.0
156596,7.0
156597,7.0
156598,7.0
156599,7.0
156600,4.0
156601,4.0
156602,4.0
156603,4.0
156604,4.0
156605,4.0
156606,4.0
156607,4.0
156608,5.0
156609,5.0
156610,5.0
156611,5.0
156612,5.0
156613,5.0
156614,5.0
156615,5.0
156616,9.0
156617,9.0
156618,9.0
156619,9.0
156620,9.0
156621,9.0
156622,9.0
156623,9.0
156624,9.0
156625,9.0
156626,9.0
156627,9.0
156628,7.0
156629,7.0
156630,7.0
156631,7.0
156632,0.0
156633,0.0
156634,0.0
